Frequency,Mori-Tanaka - K',Mori-Tanaka - K'',Mori-Tanaka - G',Mori-Tanaka - G'',Mori-Tanaka - E',Mori-Tanaka - E'',Mori-Tanaka - nu',Mori-Tanaka - nu'',Differential - K',Differential - K'',Differential - G',Differential - G'',Differential - E',Differential - E'',Differential - nu',Differential - nu''
3.0609505866834175,416667029.1571895,0.0,62.12930342182914,7.233871334602545,186.3879011269643,21.70161184651981,0.4999999254449044,-8.680637186651014e-09,5343.720518193241,19.69033452668902,62.20103406678777,7.242524925187138,185.89097715930458,21.562554463692546,0.49419979942129094,-0.0006511476743064923
3.099644054271357,416667029.1571895,0.0,62.56067152988617,7.425849303747111,187.6820053288005,22.277545681326067,0.4999999249272632,-8.911010520153957e-09,5344.905221629172,20.150834213211027,62.63085076984976,7.422934460243268,187.17105912269204,22.09856063080607,0.49416105295174134,-0.0006670714702461512
3.1383375218592966,416667029.1571895,0.0,62.71255918539498,7.421978656117781,188.13766824952313,22.26593373418933,0.4999999247449982,-8.90636574534011e-09,5345.312348598011,20.12107087932239,62.78052444845859,7.4161259701402305,187.6166248854617,22.077905130363828,0.49414761134837826,-0.0006663585392015943
3.1770309894472364,416667029.1571895,0.0,63.08621640641863,7.502762740984599,189.2586398026743,22.508285951015555,0.49999992429660994,-9.003306547734308e-09,5346.323826314374,20.290725936156647,63.150147740602826,7.488846065424864,188.71716042024357,22.293430421153452,0.4941143654156418,-0.0006726393790153991
3.215724457035176,416667029.1571895,0.0,63.454638612584944,7.580086113787745,190.3639063120833,22.740256032605615,0.49999992385450376,-9.096094499646924e-09,5347.317735712995,20.452348803445176,63.5140268828338,7.558838389798607,189.80054400968885,22.500832595679277,0.4940816487671385,-0.0006786756952842397
3.254417924623116,416667029.1571895,0.0,64.14093400054662,8.354515035783598,192.4227922954212,25.063542535194518,0.4999999230309501,-1.0025408292200623e-08,5349.238384153627,22.428723329522807,64.19855258037855,8.308879089702131,191.8401920221549,24.73153948890548,0.49401969338772905,-0.0007454879217071074
3.2931113922110553,416667029.1571895,0.0,64.5345643250104,8.639561699719636,193.6036831588771,25.918682422919762,0.4999999225585941,-1.0367463949710077e-08,5350.315785826879,23.134768838754365,64.58686245521727,8.582905039538831,192.99677793522253,25.54602310535086,0.49398466569606214,-0.0007697689844511741
3.331804859798995,416667029.1571895,0.0,64.83283218077459,8.724349985852742,194.49848663709645,26.173047242564067,0.49999992220067296,-1.0469209789051236e-08,5351.113713671872,23.32240372154475,64.87900878246263,8.662680449026306,193.86653890802896,25.78258607031951,0.4939584157641831,-0.0007766968960316137
3.370498327386935,416667029.1571895,0.0,65.30710882658178,8.990301804706291,195.9213164376915,26.970902595894575,0.49999992163154156,-1.0788351652737275e-08,5352.394362707019,23.966384802592042,65.34379622089945,8.918279069495606,195.25061534851685,26.541878955093903,0.49391656856428123,-0.0007992401799861904
3.4091917949748747,416667029.1571895,0.0,65.87846559305804,9.331321386128621,197.63538657222668,27.993961207669614,0.49999992094591406,-1.1197574741432511e-08,5353.933543213349,24.794791311716743,65.90189911539447,9.247374712231325,196.91257406403108,27.5195141872095,0.49386632298283506,-0.0008282699851355733
3.4478852625628145,416667029.1571895,0.0,66.67401322742893,9.84003514774601,200.0220292456618,29.52010229408278,0.4999999199912579,-1.1808030644915026e-08,5356.069018527178,26.033799160503147,66.67536572505654,9.740641138354466,199.21586503435967,28.9848226839343,0.49379669310176527,-0.0008717789331288501
3.486578730150754,416667029.1571895,0.0,67.26143776395476,10.01015553005908,201.78430267451935,30.030463358352538,0.4999999192863492,-1.2012174893022078e-08,5357.615465671522,26.41292492022493,67.24465105098811,9.907420722031809,200.91036850810875,29.479146631853528,0.4937456375615579,-0.0008862142365798487
3.5252721977386936,416667029.1571895,0.0,67.55793829065223,9.752471961116271,202.67380414645223,29.2574127208387,0.4999999189305488,-1.1702954907030897e-08,5358.359603481172,25.71316828440059,67.53386682253927,9.658925749495609,201.7700596448104,28.738795252034667,0.4937199897558933,-0.0008637569313995064
3.5639656653266334,416667029.1571895,0.0,68.30237059656572,10.262615228415195,204.90710084596512,30.78784232063623,0.49999991803723104,-1.2315126214374796e-08,5360.338505280348,26.96298155112091,68.2519972639949,10.160474394996994,203.90837914916185,30.228553425936685,0.49365539855654506,-0.0009079693122351569
